SA2_MAINCODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
213011329,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,11,19,17,0,3,0,0,0,52,0,0,0,0,0,0,0,0,0,0,3,3,0,18,6,3,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,17,93,59,63,23,12,5,260,0,0,0,3,4,4,8,0,0,21,0,0,0,3,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,6,6,12,3,0,0,0,27,0,0,0,4,0,0,0,0,0,3,0,0,0,9,7,0,0,0,0,14,0,0,3,20,32,21,12,3,0,89,0,0,4,16,5,3,0,0,0,32,0,3,3,0,0,0,0,0,0,5
213011330,0,0,0,19,3,0,3,0,0,28,0,10,23,62,3,0,0,0,0,102,0,0,7,18,0,0,0,0,0,26,0,0,0,0,0,0,3,0,0,8,17,85,77,132,33,16,3,0,0,366,0,0,0,0,3,0,0,4,0,3,11,14,7,66,0,3,0,0,0,111,0,3,0,3,0,0,0,0,0,6,0,48,96,331,155,99,39,17,6,793,0,0,0,18,4,16,13,9,0,52,0,0,0,0,0,3,9,4,4,20,3,3,0,13,3,0,0,0,0,23,0,0,0,9,0,3,0,0,0,11,0,0,0,0,0,10,12,4,0,25,0,12,3,58,11,5,4,0,0,88,0,0,3,9,5,0,0,0,0,17,0,0,3,42,8,4,5,0,0,61,0,0,4,27,18,27,31,11,0,118,0,0,4,15,15,11,10,3,0,54,3,8,7,9,0,0,0,0,0,18
213011331,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,12,5,16,3,4,4,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,11,31,55,55,61,16,4,3,237,0,0,0,3,6,16,6,3,3,39,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,6,8,0,0,25,0,3,0,15,8,9,3,4,0,43,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,10,0,0,3,15,33,26,30,9,0,114,0,0,0,3,10,3,0,0,0,15,0,0,0,0,3,0,0,0,0,0
213011332,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,23,32,17,16,0,0,0,101,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,6,0,4,5,26,18,27,14,8,0,99,0,0,0,4,0,16,7,8,5,47,0,0,0,0,3,4,5,0,0,14,0,0,0,6,0,3,0,0,0,7,0,0,0,3,0,4,0,0,0,8,0,0,0,3,3,9,6,14,0,29,0,20,13,23,19,8,3,6,0,92,0,0,0,0,0,0,0,0,0,4,0,3,0,11,3,3,0,0,0,21,0,0,0,23,27,72,56,18,3,202,0,0,0,11,3,3,6,3,0,24,0,3,0,3,0,0,0,0,0,13
213011333,0,0,0,7,3,0,0,0,0,11,0,10,21,41,5,0,3,0,0,75,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,4,6,0,0,10,5,38,21,37,7,10,3,3,0,126,0,0,0,0,0,3,0,0,0,3,0,3,0,8,3,0,0,0,0,20,0,0,0,4,0,0,0,0,0,3,3,15,20,96,41,50,36,4,0,269,0,0,0,7,8,14,9,4,3,43,0,0,0,0,0,6,5,3,0,22,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,3,8,3,0,34,0,0,3,12,13,3,0,4,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,19,0,0,3,18,25,91,63,20,0,229,0,3,0,8,6,6,5,0,0,24,0,0,0,0,0,0,0,0,0,0
213011334,0,0,0,4,0,0,0,0,3,5,0,5,13,26,0,4,0,0,0,42,0,0,7,23,0,0,0,0,0,33,0,0,0,0,0,0,7,4,3,17,10,49,51,67,20,7,4,0,0,202,0,0,0,0,0,3,3,6,0,9,3,3,9,39,3,0,0,0,0,64,0,0,0,3,0,0,0,0,0,3,6,14,16,121,44,38,15,11,3,265,0,0,0,8,3,8,15,12,14,66,0,0,0,3,0,3,3,4,0,9,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,18,10,22,6,82,0,4,7,35,12,5,9,4,3,78,0,0,0,4,0,0,0,0,0,0,0,0,6,22,7,0,0,0,0,41,0,3,3,20,21,47,35,15,0,146,0,0,3,0,6,7,8,0,0,26,0,0,3,4,0,0,0,0,0,10
213011335,0,0,0,6,0,0,0,0,0,6,0,5,7,23,5,3,0,0,0,46,0,0,6,17,0,0,0,0,0,32,0,0,0,0,0,0,8,4,0,10,11,39,37,47,3,6,0,0,0,141,0,0,0,0,0,0,0,0,0,3,4,4,13,29,3,5,0,0,0,53,0,0,4,3,0,0,0,0,0,9,0,10,27,88,62,55,27,7,7,289,0,0,0,0,4,16,10,16,13,67,0,0,0,0,0,0,6,0,0,7,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,11,15,4,36,0,0,4,15,7,10,0,4,0,40,0,0,0,3,0,0,0,0,0,3,0,0,3,9,9,3,3,0,0,33,0,0,0,9,23,35,46,26,0,137,0,0,0,8,3,3,7,3,0,27,0,3,3,0,0,0,0,0,0,7
213011336,0,0,0,0,0,0,0,0,0,0,4,31,26,102,7,0,0,0,0,180,0,0,25,54,0,0,0,0,0,77,0,0,0,0,0,0,3,0,0,3,3,13,10,34,7,7,4,0,0,68,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,3,0,6,17,48,16,18,12,0,0,115,0,0,0,8,5,8,4,5,4,31,0,0,0,0,6,0,0,3,3,8,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,7,0,3,0,16,0,0,0,0,0,25,0,0,0,10,0,0,0,0,0,16,0,0,3,16,5,0,0,0,0,36,0,0,0,3,4,4,5,0,0,21,0,0,0,3,0,3,3,0,0,10,0,0,0,3,0,0,0,0,0,9
213011337,0,0,0,3,0,0,0,0,0,4,0,14,24,79,11,3,0,0,0,129,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,9,17,11,3,3,0,0,0,44,0,0,0,0,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,15,35,24,17,7,0,7,100,0,0,0,5,4,9,10,11,17,48,0,0,0,0,0,0,3,4,0,6,0,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,16,0,5,3,22,4,3,0,0,3,41,0,0,0,0,0,0,0,0,0,4,0,3,6,17,3,0,0,0,0,29,0,0,0,0,0,3,3,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3
213011338,0,0,0,5,0,0,0,0,0,3,0,4,14,35,8,3,3,0,0,73,0,0,4,11,0,0,0,0,0,14,0,0,0,4,0,3,0,0,0,10,3,48,36,68,14,6,5,0,0,179,0,0,0,0,0,0,5,3,0,5,4,5,3,26,3,0,0,0,0,32,0,3,3,0,3,0,0,0,0,8,3,11,19,100,37,45,16,3,3,227,0,0,0,9,7,19,11,3,9,59,0,0,0,0,0,0,12,3,0,19,0,0,4,8,3,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,5,10,3,0,23,0,10,12,20,9,0,3,3,0,51,0,0,3,0,0,0,0,0,0,3,0,5,11,20,6,0,0,0,0,48,0,0,0,26,21,49,68,26,5,185,0,0,0,18,16,16,7,0,3,54,0,4,0,4,0,0,0,0,0,4
213011339,0,0,0,7,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,3,3,0,3,8,7,36,24,43,16,12,0,0,0,134,0,0,0,0,0,3,0,0,0,4,0,4,0,12,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,4,23,26,109,48,36,12,5,0,261,0,0,0,3,8,3,4,0,5,24,0,0,0,0,3,0,0,3,0,4,3,7,0,6,3,0,0,0,0,19,0,0,3,6,0,3,0,0,0,13,0,0,0,0,7,4,6,0,0,18,0,0,7,28,22,19,4,3,0,87,0,0,0,4,0,0,0,0,0,4,0,0,5,9,6,0,0,0,0,16,0,0,0,17,23,22,17,10,5,89,0,0,0,5,9,3,3,0,0,18,0,3,0,7,4,0,0,0,0,17
213011340,0,0,0,3,4,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,0,12,16,15,20,7,3,0,0,78,0,0,4,0,0,0,0,0,0,6,0,0,0,8,3,0,8,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,30,31,30,16,3,0,108,0,0,0,4,12,17,7,0,0,45,0,0,0,0,5,8,9,0,0,26,0,0,4,0,3,0,4,0,0,19,0,0,3,3,3,4,0,0,0,16,0,0,0,4,12,18,7,4,0,45,0,6,4,24,24,19,7,3,0,99,0,0,0,5,0,3,0,0,0,7,0,0,0,12,3,3,0,0,0,16,0,0,0,23,45,62,30,9,0,175,0,0,0,5,4,4,0,0,0,23,0,4,3,5,3,0,0,0,0,11
213021341,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,7,5,3,20,0,7,7,75,24,20,6,3,0,142,0,0,0,0,3,3,3,0,0,9,0,0,0,5,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,4,8,29,19,13,12,0,0,79,0,0,0,12,0,3,0,4,3,25,0,0,0,9,9,8,14,9,7,56,0,3,3,5,3,0,0,0,0,11,0,0,0,11,8,6,0,0,4,31,0,0,0,3,3,3,3,0,0,11,0,0,0,7,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,16,10,0,0,0,0,25,0,0,0,0,3,3,4,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,5,6,0,0,31
213021342,0,0,7,14,7,4,0,0,0,33,0,0,0,3,4,0,0,0,0,7,0,0,4,5,0,0,0,0,0,13,0,0,0,3,0,0,5,0,0,17,3,23,27,80,39,28,7,0,0,211,0,0,0,0,7,3,8,0,0,12,0,0,4,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,3,7,23,97,47,47,33,4,4,266,0,0,0,7,6,9,16,6,3,54,0,0,0,10,8,21,14,9,0,61,0,0,3,3,0,3,3,0,0,18,0,0,3,14,0,0,0,0,3,25,0,0,0,0,14,17,15,8,4,53,0,3,3,16,0,6,3,3,3,37,0,3,0,3,3,0,0,0,0,6,0,0,0,19,9,5,0,0,0,35,0,0,0,10,26,44,32,7,3,129,0,0,0,0,0,0,0,0,0,4,0,0,4,5,3,0,0,0,0,14
213021343,0,0,0,0,0,0,0,0,0,3,0,0,0,24,3,0,3,0,0,33,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,5,3,0,14,3,5,16,59,24,13,6,0,4,132,0,0,0,8,0,0,0,0,0,8,0,0,5,13,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,7,38,11,10,3,0,0,67,0,0,0,3,0,4,11,14,16,48,0,0,0,3,4,0,4,8,5,29,0,3,0,4,0,0,0,0,0,12,0,0,0,12,3,0,0,0,0,13,0,0,0,4,0,9,12,19,4,47,0,0,0,11,0,3,0,3,0,20,0,0,0,5,3,0,0,0,0,4,0,4,3,28,3,3,0,0,0,41,0,0,0,7,3,14,28,12,3,72,0,0,0,5,3,0,0,0,0,10,0,0,0,17,0,0,0,0,0,19
213021344,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,0,5,3,0,3,0,3,17,3,4,16,135,55,17,0,0,4,232,0,0,0,5,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,3,0,3,4,34,5,13,4,0,0,60,0,0,0,11,3,7,3,3,13,43,0,0,0,17,7,7,9,3,0,45,0,0,0,10,3,0,0,0,0,21,0,0,0,26,8,3,0,0,0,38,0,0,0,0,7,5,3,9,0,21,0,0,0,6,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,3,0,0,18,0,0,0,9,6,17,19,14,0,67,0,0,0,0,0,0,0,0,0,0,0,6,3,28,3,5,0,0,0,50
213021345,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,13,8,26,6,4,5,3,0,70,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,13,10,13,7,0,0,54,0,0,0,0,3,3,0,0,0,10,0,0,0,3,7,3,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,7,0,4,0,18,0,0,0,7,3,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,0,0,10,0,0,0,6,8,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
213021346,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,0,5,3,9,3,0,12,6,11,9,50,14,24,11,0,0,128,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0,0,18,3,9,7,0,0,35,0,0,0,3,0,4,0,0,3,9,0,7,3,11,6,14,16,4,4,60,0,3,4,6,0,3,0,0,0,15,0,0,5,20,10,3,0,0,0,42,0,0,0,0,5,5,0,0,0,11,0,0,0,0,4,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,0,0,0,0,21,0,0,0,6,7,10,0,4,0,34,0,0,0,3,3,0,0,0,0,4,0,7,3,18,14,15,5,0,0,55
213031347,0,0,0,6,0,0,0,0,0,7,0,24,22,81,9,0,0,0,0,141,0,0,6,13,0,0,0,3,0,24,0,0,0,0,3,0,0,0,0,7,0,10,21,61,8,9,9,0,0,117,0,0,0,0,0,0,0,0,0,4,0,3,0,21,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,3,7,24,89,29,28,17,3,0,206,0,0,0,9,3,7,8,14,8,32,0,0,0,3,3,6,3,5,0,20,0,0,8,19,4,3,0,0,0,32,0,0,0,11,0,3,0,0,0,11,0,0,0,0,0,4,3,3,0,20,3,3,9,28,0,3,0,0,3,50,0,0,0,22,0,0,0,0,0,22,0,0,3,19,6,0,0,0,0,34,0,0,0,0,14,10,4,3,0,34,0,0,0,8,9,3,3,3,0,27,0,4,3,9,0,3,0,0,0,18
213031348,0,0,4,4,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,14,61,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,7,0,7,23,98,17,9,9,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,19,3,0,3,7,3,0,0,0,0,18,0,4,8,85,8,19,11,5,0,137,0,0,0,3,0,0,4,3,3,14,0,0,0,3,0,0,3,0,0,14,0,0,13,24,0,5,0,0,0,37,0,0,0,13,5,0,0,0,0,15,0,0,0,0,0,5,3,9,0,17,3,0,9,28,0,0,0,0,3,40,0,0,5,19,0,0,0,0,0,21,0,0,3,43,0,6,0,0,0,58,0,3,0,4,5,5,10,8,0,39,0,0,0,9,4,3,0,0,0,12,0,0,3,28,0,0,0,0,0,37
213031349,0,0,0,7,3,5,0,0,0,11,0,0,0,4,0,0,0,0,0,4,0,0,3,13,0,3,0,0,0,24,0,0,0,0,3,3,0,0,0,9,0,0,10,35,16,9,3,0,0,76,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,0,51,13,17,10,0,0,96,0,0,0,6,3,3,3,3,4,24,0,0,0,0,0,3,0,0,0,4,0,0,0,14,4,3,4,0,0,30,0,0,0,7,3,0,0,0,0,14,0,0,0,4,4,4,0,0,0,15,0,0,0,15,4,0,3,0,0,27,3,0,0,17,0,0,0,0,0,26,0,0,5,19,0,0,0,0,0,26,0,0,0,12,3,6,0,3,0,26,0,0,0,11,8,0,0,0,0,15,0,0,6,9,4,0,0,0,0,15
213031350,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,3,0,0,14,0,0,0,5,3,0,0,0,0,8,0,3,7,84,12,10,0,0,0,127,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,3,25,10,0,0,0,0,49,0,0,0,4,0,3,4,0,0,18,0,0,3,10,3,0,0,3,0,15,0,0,0,9,3,0,0,0,0,16,0,0,0,4,0,0,0,0,0,4,0,0,0,0,3,3,0,4,0,11,0,0,0,8,0,0,0,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,4,13,4,0,0,0,0,16,0,0,0,3,12,14,14,11,0,54,0,0,0,0,0,0,0,0,0,0,4,0,0,18,4,3,0,0,0,31
213031351,0,0,0,9,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,6,0,0,22,56,0,3,0,0,0,78,0,0,0,0,0,3,0,0,0,11,0,5,15,62,18,10,5,0,0,121,0,0,0,0,0,3,0,3,0,6,0,4,0,9,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,3,5,37,16,14,18,11,3,106,0,0,0,3,3,3,0,0,0,10,0,0,0,4,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,11,0,0,0,3,3,4,3,0,0,12,0,0,0,0,3,0,0,3,0,10,0,0,0,7,0,0,0,0,0,7,0,3,3,17,5,0,0,0,0,22,0,0,0,0,6,6,9,3,0,32,0,0,0,3,6,7,0,0,0,13,0,0,0,8,0,0,0,0,0,16
213031352,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,20,0,0,0,7,3,3,0,0,0,16,0,3,5,114,23,17,0,0,0,172,0,0,0,7,0,0,3,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,7,20,9,8,6,0,0,58,0,0,0,6,0,0,4,6,5,19,0,0,0,20,14,6,5,3,0,51,0,0,0,16,3,0,0,0,0,15,0,0,0,23,3,0,0,0,0,23,0,0,0,0,5,5,0,3,0,13,0,0,3,8,3,0,3,3,0,15,0,0,0,13,3,0,0,0,0,19,5,0,3,18,0,0,0,0,0,30,0,0,0,5,13,17,20,16,3,88,0,0,0,0,0,0,0,0,0,3,0,4,4,24,9,3,0,0,0,40
213041353,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,13,12,0,45,0,8,9,55,31,15,14,8,0,147,0,0,0,0,3,0,8,0,0,13,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,11,11,5,3,0,0,35,0,0,0,6,0,6,0,0,0,11,0,0,3,12,8,18,19,4,4,67,0,0,0,3,0,0,0,0,0,7,0,3,3,13,3,3,5,0,0,38,0,0,0,0,3,8,0,0,0,16,0,3,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,16,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,5,4,0,0,25
213041355,0,3,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,43,24,38,23,5,3,0,0,138,0,0,0,0,0,0,0,0,0,3,0,3,4,19,9,0,3,3,0,43,0,0,0,3,0,0,0,0,0,3,0,15,29,163,49,43,17,0,0,316,0,0,0,12,5,9,0,0,0,24,0,0,0,3,6,4,0,0,0,16,0,3,3,13,5,3,0,0,0,25,0,4,14,15,15,6,0,0,0,63,0,0,0,5,4,8,0,0,0,19,0,9,7,64,24,16,7,5,0,132,0,0,0,6,0,3,0,0,0,8,0,0,0,9,3,0,0,0,0,18,0,0,3,34,43,43,20,5,0,152,0,0,0,10,8,0,3,0,0,23,0,0,4,9,3,0,0,0,0,17
213041356,0,0,0,0,0,0,0,0,0,6,0,3,10,12,3,0,0,0,0,29,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,11,8,0,7,30,7,39,38,76,41,28,7,4,0,240,0,0,0,0,3,3,8,0,0,18,0,4,0,6,0,0,0,0,0,14,0,4,0,0,0,4,0,0,0,6,0,3,19,62,23,23,7,0,0,145,0,0,3,0,6,4,8,0,3,29,0,0,3,0,8,19,21,6,0,56,0,0,0,3,0,0,0,0,0,8,0,0,3,4,3,4,3,0,0,18,0,0,0,0,4,7,11,0,0,26,0,0,0,9,4,0,3,0,0,15,0,0,0,3,0,0,0,0,0,7,0,0,9,12,7,0,0,0,0,23,0,0,0,9,5,4,0,3,0,24,0,0,0,8,4,0,3,0,0,16,0,3,0,4,0,0,0,0,0,12
213041357,0,0,0,8,7,4,0,0,0,15,0,5,5,16,5,4,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,7,0,4,24,7,68,66,112,35,23,16,3,0,325,0,0,0,6,0,3,0,4,0,10,0,8,0,28,3,0,0,0,0,43,0,0,0,0,0,0,0,0,0,3,0,27,42,122,58,26,7,5,0,284,0,0,0,3,4,7,3,3,3,29,0,0,0,4,7,19,21,10,9,70,0,0,0,5,3,0,0,0,0,15,0,0,0,8,3,3,0,0,0,25,0,0,0,0,10,5,8,3,3,28,0,8,12,45,5,7,7,0,3,81,0,0,0,0,3,0,0,0,0,5,0,3,6,22,12,3,0,0,0,45,0,0,3,11,10,3,0,0,0,21,0,0,0,3,3,0,0,3,0,9,0,7,0,13,0,3,0,0,0,19
