SSC_CODE_2016,M_Ag_For_Fshg_15_19,M_Ag_For_Fshg_20_24,M_Ag_For_Fshg_25_34,M_Ag_For_Fshg_35_44,M_Ag_For_Fshg_45_54,M_Ag_For_Fshg_55_64,M_Ag_For_Fshg_65_74,M_Ag_For_Fshg_75_84,M_Ag_For_Fshg_85ov,M_Ag_For_Fshg_Tot,M_Mining_15_19,M_Mining_20_24,M_Mining_25_34,M_Mining_35_44,M_Mining_45_54,M_Mining_55_64,M_Mining_65_74,M_Mining_75_84,M_Mining_85ov,M_Mining_Tot,M_Manufact_15_19,M_Manufact_20_24,M_Manufact_25_34,M_Manufact_35_44,M_Manufact_45_54,M_Manufact_55_64,M_Manufact_65_74,M_Manufact_75_84,M_Manufact_85ov,M_Manufact_Tot,M_El_Gas_Wt_Waste_15_19,M_El_Gas_Wt_Waste_20_24,M_El_Gas_Wt_Waste_25_34,M_El_Gas_Wt_Waste_35_44,M_El_Gas_Wt_Waste_45_54,M_El_Gas_Wt_Waste_55_64,M_El_Gas_Wt_Waste_65_74,M_El_Gas_Wt_Waste_75_84,M_El_Gas_Wt_Waste_85ov,M_El_Gas_Wt_Waste_Tot,M_Constru_15_19,M_Constru_20_24,M_Constru_25_34,M_Constru_35_44,M_Constru_45_54,M_Constru_55_64,M_Constru_65_74,M_Constru_75_84,M_Constru_85ov,M_Constru_Tot,M_WhlesaleTde_15_19,M_WhlesaleTde_20_24,M_WhlesaleTde_25_34,M_WhlesaleTde_35_44,M_WhlesaleTde_45_54,M_WhlesaleTde_55_64,M_WhlesaleTde_65_74,M_WhlesaleTde_75_84,M_WhlesaleTde_85ov,M_WhlesaleTde_Tot,M_RetTde_15_19,M_RetTde_20_24,M_RetTde_25_34,M_RetTde_35_44,M_RetTde_45_54,M_RetTde_55_64,M_RetTde_65_74,M_RetTde_75_84,M_RetTde_85ov,M_RetTde_Tot,M_Accom_food_15_19,M_Accom_food_20_24,M_Accom_food_25_34,M_Accom_food_35_44,M_Accom_food_45_54,M_Accom_food_55_64,M_Accom_food_65_74,M_Accom_food_75_84,M_Accom_food_85ov,M_Accom_food_Tot,M_Trans_post_wrehsg_15_19,M_Trans_post_wrehsg_20_24,M_Trans_post_wrehsg_25_34,M_Trans_post_wrehsg_35_44,M_Trans_post_wrehsg_45_54,M_Trans_post_wrehsg_55_64,M_Trans_post_wrehsg_65_74,M_Trans_post_wrehsg_75_84,M_Trans_post_wrehsg_85ov,M_Trans_post_wrehsg_Tot,M_Info_media_teleco_15_19,M_Info_media_teleco_20_24,M_Info_media_teleco_25_34,M_Info_media_teleco_35_44,M_Info_media_teleco_45_54,M_Info_media_teleco_55_64,M_Info_media_teleco_65_74,M_Info_media_teleco_75_84,M_Info_media_teleco_85ov,M_Info_media_teleco_Tot,M_Fin_Insur_15_19,M_Fin_Insur_20_24,M_Fin_Insur_25_34,M_Fin_Insur_35_44,M_Fin_Insur_45_54,M_Fin_Insur_55_64,M_Fin_Insur_65_74,M_Fin_Insur_75_84,M_Fin_Insur_85ov,M_Fin_Insur_Tot,M_RtnHir_REst_15_19,M_RtnHir_REst_20_24,M_RtnHir_REst_25_34,M_RtnHir_REst_35_44,M_RtnHir_REst_45_54,M_RtnHir_REst_55_64,M_RtnHir_REst_65_74,M_RtnHir_REst_75_84,M_RtnHir_REst_85ov,M_RtnHir_REst_Tot,M_Pro_scien_tec_15_19,M_Pro_scien_tec_20_24,M_Pro_scien_tec_25_34,M_Pro_scien_tec_35_44,M_Pro_scien_tec_45_54,M_Pro_scien_tec_55_64,M_Pro_scien_tec_65_74,M_Pro_scien_tec_75_84,M_Pro_scien_tec_85ov,M_Pro_scien_tec_Tot,M_Admin_supp_15_19,M_Admin_supp_20_24,M_Admin_supp_25_34,M_Admin_supp_35_44,M_Admin_supp_45_54,M_Admin_supp_55_64,M_Admin_supp_65_74,M_Admin_supp_75_84,M_Admin_supp_85ov,M_Admin_supp_Tot,M_Public_admin_sfty_15_19,M_Public_admin_sfty_20_24,M_Public_admin_sfty_25_34,M_Public_admin_sfty_35_44,M_Public_admin_sfty_45_54,M_Public_admin_sfty_55_64,M_Public_admin_sfty_65_74,M_Public_admin_sfty_75_84,M_Public_admin_sfty_85ov,M_Public_admin_sfty_Tot,M_Educ_trng_15_19,M_Educ_trng_20_24,M_Educ_trng_25_34,M_Educ_trng_35_44,M_Educ_trng_45_54,M_Educ_trng_55_64,M_Educ_trng_65_74,M_Educ_trng_75_84,M_Educ_trng_85ov,M_Educ_trng_Tot,M_HlthCare_SocAs_15_19,M_HlthCare_SocAs_20_24,M_HlthCare_SocAs_25_34,M_HlthCare_SocAs_35_44,M_HlthCare_SocAs_45_54,M_HlthCare_SocAs_55_64,M_HlthCare_SocAs_65_74,M_HlthCare_SocAs_75_84,M_HlthCare_SocAs_85ov,M_HlthCare_SocAs_Tot,M_Art_recn_15_19,M_Art_recn_20_24,M_Art_recn_25_34,M_Art_recn_35_44,M_Art_recn_45_54,M_Art_recn_55_64,M_Art_recn_65_74,M_Art_recn_75_84,M_Art_recn_85ov,M_Art_recn_Tot,M_Oth_scs_15_19,M_Oth_scs_20_24,M_Oth_scs_25_34,M_Oth_scs_35_44,M_Oth_scs_45_54,M_Oth_scs_55_64,M_Oth_scs_65_74,M_Oth_scs_75_84,M_Oth_scs_85ov,M_Oth_scs_Tot,M_ID_NS_15_19,M_ID_NS_20_24,M_ID_NS_25_34,M_ID_NS_35_44,M_ID_NS_45_54,M_ID_NS_55_64,M_ID_NS_65_74,M_ID_NS_75_84,M_ID_NS_85ov,M_ID_NS_Tot
SSC22317,0,10,23,19,13,11,4,0,0,76,0,0,0,3,0,0,0,0,0,4,14,56,204,190,227,157,32,0,0,882,0,4,5,15,7,3,0,0,0,34,10,35,115,80,65,42,6,0,0,354,3,10,65,30,49,25,8,0,0,191,31,103,128,86,62,42,0,0,0,456,46,90,148,55,54,34,5,0,0,426,0,40,152,81,57,58,12,0,0,404,0,5,27,18,14,6,0,0,0,70,0,11,56,30,8,4,0,0,0,112,0,9,14,12,16,11,0,3,0,59,0,25,122,68,31,12,3,0,0,258,3,40,75,43,30,23,3,0,0,214,0,7,37,28,11,15,4,0,0,102,3,16,37,22,27,16,0,0,0,119,9,19,60,34,24,26,9,0,0,183,0,11,15,10,12,3,0,0,0,49,7,32,73,50,27,26,3,0,0,221,6,69,160,87,94,67,10,0,0,495
SSC22318,0,3,18,23,11,19,0,0,0,82,0,0,0,0,0,0,0,0,0,4,3,36,120,149,215,111,19,0,0,651,0,3,13,10,4,3,3,0,0,34,6,30,62,53,46,32,11,0,0,238,0,13,33,24,33,21,6,0,0,127,27,58,77,47,41,21,5,0,0,270,38,32,50,31,22,20,0,0,0,189,0,20,68,47,49,39,3,0,0,231,0,0,17,5,7,3,0,0,0,38,0,7,29,17,8,0,0,0,0,62,0,6,20,8,4,4,0,0,0,36,4,10,54,31,17,16,7,0,0,138,0,13,26,14,16,16,3,0,0,84,0,9,19,8,6,11,0,0,0,55,3,8,17,11,8,12,3,0,0,59,0,12,41,16,15,7,4,0,0,95,3,7,11,3,3,3,0,0,0,34,5,12,25,27,22,20,7,0,0,125,4,32,86,68,67,43,8,0,0,303
SSC22319,0,6,28,11,12,12,0,0,0,76,0,0,0,3,0,3,0,0,0,9,13,67,247,243,338,183,26,0,0,1117,4,0,20,18,12,9,3,0,0,67,18,119,268,162,152,84,15,0,0,821,3,27,90,63,54,36,0,0,0,277,41,133,176,81,77,58,20,0,0,585,84,173,208,52,59,37,0,0,0,618,7,91,392,209,184,146,27,0,0,1061,0,18,38,33,9,9,3,0,0,110,0,27,70,38,11,11,3,0,0,158,0,6,34,15,16,3,4,0,0,77,0,27,102,65,37,17,10,0,0,257,11,68,106,70,60,42,10,0,0,369,0,28,73,40,51,29,12,0,0,241,5,19,53,44,22,23,5,0,0,168,7,21,79,72,49,38,7,0,0,271,3,14,35,24,14,10,0,0,0,100,11,49,112,73,63,36,10,0,0,345,25,130,246,172,152,108,19,4,0,852
SSC22320,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,11,37,41,63,33,5,0,0,190,0,4,8,0,9,7,0,0,0,31,17,25,48,44,46,31,7,0,0,215,3,6,9,5,17,10,0,0,0,59,13,26,22,22,22,21,0,0,0,131,18,3,9,8,0,4,3,0,0,51,0,0,9,24,26,24,6,0,0,96,0,3,0,3,0,0,0,0,0,5,0,0,4,0,3,3,0,0,0,12,0,0,0,0,3,0,0,0,0,4,0,4,5,15,14,3,0,0,0,40,0,3,4,9,10,6,4,0,0,32,0,0,11,12,21,11,3,0,0,65,0,0,6,4,4,9,0,0,0,32,0,5,4,11,13,8,3,0,0,44,4,0,4,4,3,0,3,0,0,25,0,6,15,14,18,15,0,0,0,57,6,3,19,9,13,10,3,0,0,59
SSC22321,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,3,0,0,0,3,0,3,5,4,10,8,0,0,0,36,0,0,0,0,0,0,0,0,0,0,4,12,16,14,25,6,0,0,0,86,0,0,0,0,0,0,0,0,0,3,5,3,3,7,3,0,3,0,0,19,3,7,0,0,0,0,0,0,0,12,0,0,0,3,3,7,0,0,0,17,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,5,4,8,12,4,0,0,26,0,0,0,5,7,3,0,0,0,11,0,0,4,3,4,3,0,0,0,20,0,3,3,0,6,3,0,0,0,16,0,0,0,9,3,0,0,0,0,16,0,0,0,0,3,0,0,0,0,11,0,0,0,0,4,0,0,0,0,8,4,0,0,3,9,3,0,0,0,17
SSC22322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3,0,0,19,0,0,0,3,0,0,0,0,0,3,3,10,14,27,24,12,0,0,0,88,0,0,0,0,0,0,3,0,0,3,8,0,0,5,5,5,3,0,0,19,0,0,0,4,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,4,6,3,0,0,20,0,0,0,0,5,0,3,0,0,14,0,0,0,3,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,7,0,0,0,4,0,0,3,0,0,7,0,0,0,3,3,0,4,0,0,14,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6
SSC22323,4,8,28,9,17,13,10,0,0,89,0,0,0,0,0,0,0,0,0,0,6,6,18,4,10,16,3,0,0,61,0,0,0,0,4,0,0,0,0,4,3,0,6,5,7,7,6,3,0,44,0,0,0,7,3,5,0,0,0,16,9,3,0,3,5,14,0,0,0,34,5,3,4,3,3,3,0,0,0,20,0,0,5,10,15,13,3,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,0,0,3,0,3,9,0,0,0,15,0,3,8,3,4,8,0,0,0,29,0,0,3,0,0,6,0,0,0,15,3,0,0,4,9,8,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,4,0,6,0,23,3,0,0,5,5,3,4,0,0,23
SSC22324,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22325,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22326,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22327,0,0,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22328,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,6,14,22,14,0,0,0,65,0,0,0,6,6,3,0,0,0,19,9,25,38,28,30,24,9,0,0,157,0,0,5,8,10,12,3,0,0,39,15,15,8,7,9,14,3,0,0,67,12,5,0,8,3,3,0,0,0,30,0,3,3,7,14,15,3,0,0,41,4,0,0,4,7,3,0,0,0,24,0,0,4,7,17,15,0,0,0,44,0,3,3,0,3,0,0,0,0,10,0,5,19,21,16,11,3,0,0,77,0,3,4,7,13,4,0,0,0,29,0,3,8,8,18,26,4,0,0,61,0,7,10,3,6,11,0,0,0,35,0,5,3,11,6,13,0,0,0,40,5,3,3,0,0,0,0,0,0,15,0,4,5,3,7,8,0,0,0,23,3,3,5,5,8,4,3,0,0,28
SSC22329,0,0,0,3,4,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22330,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22331,0,0,0,4,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC22332,0,0,11,3,3,0,0,0,0,14,0,3,9,5,0,0,0,0,0,19,0,22,124,92,54,25,7,0,0,313,3,0,37,23,4,0,0,0,0,67,4,54,344,130,66,36,10,0,0,635,0,18,79,50,29,16,3,0,0,196,13,53,186,87,44,30,11,0,0,417,13,118,316,100,50,31,4,0,0,633,0,23,95,56,43,27,12,3,0,260,0,9,88,77,39,31,4,0,0,254,0,19,190,84,52,18,3,0,0,380,0,5,52,28,21,15,3,4,0,129,0,34,445,221,144,76,31,0,3,948,7,18,88,56,26,21,9,0,0,223,0,11,82,80,49,42,9,0,0,270,3,14,132,71,50,59,16,0,0,359,0,5,120,83,73,56,13,4,0,354,3,25,97,44,40,23,7,0,0,242,0,15,65,41,35,14,4,0,0,169,3,13,135,58,35,24,8,3,0,289
SSC22333,0,0,8,0,0,0,0,0,0,11,0,0,0,0,3,3,0,0,0,12,3,11,55,48,37,21,9,0,0,187,0,0,18,15,5,0,0,0,0,40,0,26,149,74,35,19,6,0,0,316,0,3,33,38,17,18,7,0,0,116,7,38,101,68,39,20,5,0,0,283,18,59,142,65,11,6,0,0,0,309,3,6,45,23,22,14,6,0,0,124,0,8,71,45,35,12,0,0,0,175,0,15,88,71,33,9,8,3,0,223,3,0,46,22,10,0,7,3,0,89,3,36,202,171,90,61,14,3,0,583,0,10,53,33,20,5,6,0,0,128,0,10,48,41,32,16,4,0,0,149,4,17,106,75,57,45,15,3,0,320,0,9,73,58,50,33,21,6,0,252,3,18,46,38,23,13,0,0,0,130,4,12,42,31,17,13,7,0,0,127,4,12,73,42,31,25,8,0,0,187
SSC22334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,12,6,13,4,0,0,52,0,3,3,3,0,3,0,0,0,10,0,3,38,20,15,12,0,0,0,83,0,0,0,5,7,3,0,0,0,21,0,3,9,17,10,6,3,0,0,48,3,9,33,15,3,5,0,0,0,69,0,3,11,10,7,3,5,0,0,36,0,0,15,10,6,3,3,0,0,46,0,3,16,28,17,3,8,0,0,76,0,0,9,0,10,3,0,0,0,24,0,4,53,44,24,19,8,0,0,162,0,3,12,10,8,4,5,0,0,35,0,0,12,7,11,3,0,0,0,32,3,4,13,13,17,6,4,0,0,55,0,0,16,12,7,15,4,0,0,54,0,3,16,12,10,3,0,0,0,44,0,0,7,0,10,3,0,0,0,18,0,3,17,8,10,5,3,0,0,46
SSC22335,0,3,0,3,6,9,3,0,0,23,0,0,0,0,0,0,0,0,0,4,0,3,3,5,5,8,0,0,0,35,0,0,0,0,4,0,0,0,0,4,5,7,19,18,19,20,4,0,0,91,0,0,0,0,0,4,0,0,0,4,6,6,4,5,6,8,0,0,0,34,8,0,0,9,3,7,0,0,0,25,0,0,3,3,3,10,4,0,0,26,0,0,0,0,0,3,0,0,0,3,0,0,3,3,3,3,3,0,0,8,0,0,0,0,4,0,0,0,0,9,0,0,3,5,3,8,3,3,0,24,0,0,0,0,3,6,3,0,0,19,0,0,3,0,11,14,3,0,0,31,0,0,0,3,3,5,3,0,0,19,0,3,3,3,0,0,0,0,0,11,0,0,3,0,3,0,0,0,0,5,0,0,3,0,3,0,0,0,0,17,0,0,0,0,5,10,0,0,0,26
SSC22336,0,0,0,0,0,7,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22337,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22338,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,15,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,3,0,0,0,19,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,4
SSC22339,3,7,6,9,9,18,11,3,4,76,0,0,0,0,0,0,0,0,0,0,0,6,0,9,11,11,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,5,0,3,12,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3
SSC22340,0,0,0,3,3,3,3,0,0,15,0,0,0,0,3,0,0,0,0,3,0,7,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4
SSC22341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22342,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22343,4,0,13,11,13,18,13,3,0,75,0,7,24,31,26,15,0,0,0,96,10,35,58,53,52,53,14,0,0,272,0,0,5,7,7,0,0,0,0,21,8,17,24,22,38,15,0,0,0,122,0,0,3,4,9,12,3,0,0,27,27,11,19,15,18,14,9,0,0,104,12,8,13,4,10,6,5,0,0,66,0,0,3,7,14,15,6,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,3,0,0,0,3,0,0,11,0,3,5,5,0,7,3,0,0,19,0,3,5,6,11,7,3,0,0,37,3,10,15,27,40,35,3,0,0,123,0,0,4,4,6,13,3,0,0,35,3,7,12,11,21,20,7,0,0,85,0,4,7,0,0,3,0,0,0,19,3,6,5,6,8,6,0,0,0,40,3,10,10,8,14,10,0,3,0,52
