SSC_CODE_2016,M_Tot_0,M_Tot_1_15,M_Tot_16_24,M_Tot_25_34,M_Tot_35_39,M_Tot_40,M_Tot_41_48,M_Tot_49over,M_Tot_hours_NS,M_Tot_Tot,F_AgriForestFish_0,F_AgriForestFish_1_15,F_AgriForestFish_16_24,F_AgriForestFish_25_34,F_AgriForestFish_35_39,F_AgriForestFish_40,F_AgriForestFish_41_48,F_AgriForestFish_49over,F_AgriForestFish_hours_NS,F_AgriForestFish_Tot,F_Min_0,F_Min_1_15,F_Min_16_24,F_Min_25_34,F_Min_35_39,F_Min_40,F_Min_41_48,F_Min_49over,F_Min_hours_NS,F_Min_Tot,F_Mnfg_0,F_Mnfg_1_15,F_Mnfg_16_24,F_Mnfg_25_34,F_Mnfg_35_39,F_Mnfg_40,F_Mnfg_41_48,F_Mnfg_49over,F_Mnfg_hours_NS,F_Mnfg_Tot,F_EGW_WS_0,F_EGW_WS_1_15,F_EGW_WS_16_24,F_EGW_WS_25_34,F_EGW_WS_35_39,F_EGW_WS_40,F_EGW_WS_41_48,F_EGW_WS_49over,F_EGW_WS_hours_NS,F_EGW_WS_Tot,F_Cnstn_0,F_Cnstn_1_15,F_Cnstn_16_24,F_Cnstn_25_34,F_Cnstn_35_39,F_Cnstn_40,F_Cnstn_41_48,F_Cnstn_49over,F_Cnstn_hours_NS,F_Cnstn_Tot,F_WTrade_0,F_WTrade_1_15,F_WTrade_16_24,F_WTrade_25_34,F_WTrade_35_39,F_WTrade_40,F_WTrade_41_48,F_WTrade_49over,F_WTrade_hours_NS,F_WTrade_Tot,F_RTrade_0,F_RTrade_1_15,F_RTrade_16_24,F_RTrade_25_34,F_RTrade_35_39,F_RTrade_40,F_RTrade_41_48,F_RTrade_49over,F_RTrade_hours_NS,F_RTrade_Tot,F_AccomFoodS_0,F_AccomFoodS_1_15,F_AccomFoodS_16_24,F_AccomFoodS_25_34,F_AccomFoodS_35_39,F_AccomFoodS_40,F_AccomFoodS_41_48,F_AccomFoodS_49over,F_AccomFoodS_hours_NS,F_AccomFoodS_Tot,F_TransPostWhse_0,F_TransPostWhse_1_15,F_TransPostWhse_16_24,F_TransPostWhse_25_34,F_TransPostWhse_35_39,F_TransPostWhse_40,F_TransPostWhse_41_48,F_TransPostWhse_49over,F_TransPostWhse_hours_NS,F_TransPostWhse_Tot,F_InfoMedTelecom_0,F_InfoMedTelecom_1_15,F_InfoMedTelecom_16_24,F_InfoMedTelecom_25_34,F_InfoMedTelecom_35_39,F_InfoMedTelecom_40,F_InfoMedTelecom_41_48,F_InfoMedTelecom_49over,F_InfoMedTelecom_hours_NS,F_InfoMedTelecom_Tot,F_FinInsurS_0,F_FinInsurS_1_15,F_FinInsurS_16_24,F_FinInsurS_25_34,F_FinInsurS_35_39,F_FinInsurS_40,F_FinInsurS_41_48,F_FinInsurS_49over,F_FinInsurS_hours_NS,F_FinInsurS_Tot,F_RentHirREserv_0,F_RentHirREserv_1_15,F_RentHirREserv_16_24,F_RentHirREserv_25_34,F_RentHirREserv_35_39,F_RentHirREserv_40,F_RentHirREserv_41_48,F_RentHirREserv_49over,F_RentHirREserv_hours_NS,F_RentHirREserv_Tot,F_ProScieTechServ_0,F_ProScieTechServ_1_15,F_ProScieTechServ_16_24,F_ProScieTechServ_25_34,F_ProScieTechServ_35_39,F_ProScieTechServ_40,F_ProScieTechServ_41_48,F_ProScieTechServ_49over,F_ProScieTechServ_hours_NS,F_ProScieTechServ_Tot,F_AdminSupServ_0,F_AdminSupServ_1_15,F_AdminSupServ_16_24,F_AdminSupServ_25_34,F_AdminSupServ_35_39,F_AdminSupServ_40,F_AdminSupServ_41_48,F_AdminSupServ_49over,F_AdminSupServ_hours_NS,F_AdminSupServ_Tot,F_PubAdmiSafety_0,F_PubAdmiSafety_1_15,F_PubAdmiSafety_16_24,F_PubAdmiSafety_25_34,F_PubAdmiSafety_35_39,F_PubAdmiSafety_40,F_PubAdmiSafety_41_48,F_PubAdmiSafety_49over,F_PubAdmiSafety_hours_NS,F_PubAdmiSafety_Tot,F_EducTrain_0,F_EducTrain_1_15,F_EducTrain_16_24,F_EducTrain_25_34,F_EducTrain_35_39,F_EducTrain_40,F_EducTrain_41_48,F_EducTrain_49over,F_EducTrain_hours_NS,F_EducTrain_Tot,F_HealthCareSocA_0,F_HealthCareSocA_1_15,F_HealthCareSocA_16_24,F_HealthCareSocA_25_34,F_HealthCareSocA_35_39,F_HealthCareSocA_40,F_HealthCareSocA_41_48,F_HealthCareSocA_49over,F_HealthCareSocA_hours_NS,F_HealthCareSocA_Tot,F_ArtRecServ_0,F_ArtRecServ_1_15,F_ArtRecServ_16_24,F_ArtRecServ_25_34,F_ArtRecServ_35_39,F_ArtRecServ_40,F_ArtRecServ_41_48,F_ArtRecServ_49over,F_ArtRecServ_hours_NS,F_ArtRecServ_Tot,F_OthServ_0,F_OthServ_1_15,F_OthServ_16_24,F_OthServ_25_34,F_OthServ_35_39,F_OthServ_40,F_OthServ_41_48,F_OthServ_49over,F_OthServ_hours_NS,F_OthServ_Tot
SSC21775,12,37,21,13,45,64,34,84,3,318,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,7,0,12,4,6,0,3,0,0,0,36,0,9,6,3,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,3,9,4,0,3,3,0,25,0,3,0,0,0,0,0,0,0,8,0,0,0,5,4,0,0,3,0,10,0,10,4,3,8,6,10,9,0,52,3,11,9,16,10,3,7,3,0,66,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9
SSC21776,0,0,0,0,5,3,0,3,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21778,17,32,25,21,76,133,53,86,3,444,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,9,0,0,0,0,0,4,0,0,0,5,0,0,4,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,5,9,14,10,8,7,3,6,0,60,0,15,3,3,5,0,3,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,7,0,3,3,6,0,9,0,0,0,28,0,0,3,0,0,0,0,3,0,16,0,0,6,0,6,6,0,5,0,23,5,8,9,5,6,7,6,3,0,67,5,7,16,25,18,11,0,3,0,89,4,0,3,0,0,0,0,3,0,11,0,4,0,3,4,3,3,0,0,16
SSC21779,0,3,0,3,3,4,5,3,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21780,5,8,13,8,24,43,25,29,3,155,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,5,3,3,3,0,0,0,0,16,0,4,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,3,0,0,0,0,0,0,0,5,0,0,3,0,3,4,0,0,0,13,0,0,6,0,6,0,0,4,0,14,0,3,7,5,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SSC21781,77,430,226,293,510,943,513,1237,66,4306,0,8,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,4,45,36,27,30,23,17,16,0,197,0,0,0,5,3,3,0,3,0,11,3,17,26,21,3,22,7,6,3,121,3,11,16,11,21,13,12,9,0,89,9,163,89,63,50,39,20,17,8,456,14,95,33,36,12,21,8,14,6,242,3,9,0,12,5,6,3,4,0,38,3,3,0,11,5,10,5,3,0,45,7,14,21,16,10,22,11,12,0,116,3,16,17,13,13,17,7,18,0,99,9,64,65,66,46,44,18,38,3,353,3,32,28,21,12,22,9,10,3,133,11,7,25,29,32,20,9,7,0,146,24,102,112,115,63,81,44,119,5,670,26,138,177,189,113,107,29,47,5,833,6,28,20,23,14,6,11,4,0,104,3,39,17,22,13,18,4,11,0,131
SSC21782,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21783,72,193,123,145,486,693,356,548,58,2673,3,10,11,8,4,7,0,0,0,35,0,0,0,0,0,0,0,0,0,4,0,13,23,22,32,17,10,9,0,127,0,3,0,0,5,0,0,0,0,18,3,21,12,13,9,10,9,3,0,83,6,7,8,14,18,14,4,4,0,68,7,91,51,52,42,21,18,16,0,302,6,75,30,16,15,10,8,3,0,155,3,3,10,7,4,5,4,4,0,38,0,9,0,3,6,0,7,3,0,26,4,3,7,13,18,7,7,4,0,61,0,6,3,4,6,5,3,4,0,37,8,19,21,19,29,22,12,3,0,127,4,18,10,11,11,14,0,0,0,81,6,3,8,16,22,17,9,6,0,83,19,54,50,38,45,38,21,46,0,315,40,88,102,134,104,51,20,12,3,551,0,10,6,4,3,4,0,0,0,31,3,28,15,11,18,10,0,8,0,100
SSC21784,0,0,3,5,5,7,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21785,0,0,6,0,0,4,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21786,27,100,54,59,107,151,89,142,26,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,8,3,5,3,3,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,12,0,3,0,0,0,0,0,0,0,3,10,28,20,10,10,0,0,6,0,92,3,33,3,3,0,0,0,0,9,56,0,0,0,3,0,0,0,0,0,8,3,0,0,0,4,4,0,6,0,20,0,0,0,5,0,0,0,0,0,9,0,3,0,0,0,3,0,0,0,8,3,3,5,7,3,3,3,4,0,35,0,6,0,7,3,0,0,0,0,16,6,4,7,3,3,0,6,4,0,35,4,21,24,21,18,21,7,10,5,135,14,19,29,41,21,32,3,5,0,158,0,4,0,3,0,0,0,0,3,12,0,10,5,7,8,5,3,0,0,30
SSC21787,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21788,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21789,10,37,17,23,47,74,35,103,12,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,11,0,3,0,0,0,8,0,22,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,4,0,12,0,0,0,4,0,5,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,4,9,0,5,3,0,6,0,25,0,3,0,0,0,3,0,4,0,15,7,4,3,0,3,4,0,3,0,18,3,7,7,12,4,5,7,10,0,51,6,7,11,11,9,3,6,3,0,52,0,0,4,0,0,3,0,0,0,12,0,0,0,0,0,0,0,3,0,3
SSC21790,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21791,125,400,211,290,588,1054,560,1115,60,4401,3,11,3,13,3,4,0,0,0,33,0,0,0,0,0,0,0,3,0,4,4,33,25,22,19,23,9,17,4,151,0,0,0,0,3,4,0,0,0,12,0,34,28,22,13,30,4,8,4,147,7,12,16,13,13,17,3,7,3,93,23,179,100,70,74,55,16,28,11,551,9,114,51,33,18,14,8,19,0,273,0,9,8,11,9,4,3,4,0,48,0,9,3,9,6,3,0,4,0,37,10,6,17,19,16,10,0,9,0,90,0,12,20,13,18,17,5,13,0,104,9,53,48,45,39,39,13,28,0,275,3,47,21,20,15,35,3,11,0,160,18,11,44,40,39,25,15,12,0,200,26,109,123,119,84,66,53,72,7,658,50,120,207,241,144,89,44,43,7,940,3,31,18,16,7,11,8,11,3,106,3,39,29,29,28,12,7,4,0,155
SSC21792,0,0,0,0,0,5,0,11,3,24,0,0,0,0,0,4,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21793,0,5,8,5,14,12,6,26,0,77,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,3,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8
SSC21794,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21795,12,50,43,40,98,118,62,62,10,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,5,3,23,11,12,9,9,0,0,0,67,0,28,6,7,3,4,0,0,3,63,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,0,7,0,4,4,3,3,7,5,0,0,28,0,7,0,3,0,0,0,0,0,9,3,4,3,6,3,9,3,3,0,33,0,9,11,15,16,9,10,9,0,84,3,7,24,29,28,15,4,3,0,117,0,0,3,4,0,0,0,3,0,11,0,0,3,0,0,0,3,0,0,12
SSC21796,3,0,0,0,3,3,3,6,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21797,0,0,0,0,0,4,0,3,3,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21798,0,8,5,3,8,15,9,18,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
SSC21799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21801,4,3,3,3,17,11,8,18,0,68,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,11,0,3,5,6,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
SSC21802,0,4,0,3,0,5,0,8,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
